device_id,bundle_id,sessionID_inEpoch,number_signals,ave_lat,ave_lon,ave_horizontalAcc,wifi_perc,first_timestamp,last_timestamp,duration,date
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1560832981,2,53.521043006300005,-113.258937396,38.50090620525,1.0,1560832981,1560832991,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1565538047,2,53.520738534749995,-113.25909604,44.5018124105,1.0,1565538047,1565538057,0.0027777778,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1575694698,2,44.2643478421,-76.5769134199,44.5018124105,1.0,1575694698,1575694707,0.0025,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1507813343,1,35.3539652657,137.210484557,30.0,1.0,1507813355,1507813355,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1560830742,2,53.5207306767,-113.2591087225,40.5,0.0,1560830742,1560830752,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1565487252,2,53.5206425194,-113.259491,56.5,1.0,1565487253,1565487262,0.0025,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1551940342,1,34.6741656476,135.496893195,65.0,0.0,1551940348,1551940348,0.0,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1564155669,2,44.264386889600004,-76.5769599976,40.5,1.0,1564155661,1564155680,0.0052777776,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1561310580,2,53.52079322395,-113.258795272,48.5,1.0,1561310581,1561310590,0.0025,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1514014672,1,35.3538654372,137.210467039,30.0,0.0,1514014682,1514014682,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1568649014,2,53.5449483468,-113.30286133850001,56.5,0.0,1568649015,1568649024,0.0025,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1556932487,1,34.6904206329,135.4653789,65.0,1.0,1556932496,1556932496,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1563245628,2,53.520856564149994,-113.258839032,38.50090620525,1.0,1563245628,1563245638,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1568602948,1,53.5209655762,-113.259076508,65.0,1.0,1568602948,1568602948,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566501462,1,53.5452568814,-113.494783926,65.0,1.0,1566501471,1566501471,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1518475295,1,35.3541148112,137.210152034,65.0,1.0,1518475305,1518475305,0.0,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1536198183,1,44.2196088412,-76.6470232761,4.0,1.0,1536198188,1536198188,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1570673032,2,53.52080456265,-113.25883940700001,64.5,1.0,1570673033,1570673041,0.0022222223,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1560830188,2,53.520673860399995,-113.258292797,48.5,0.0,1560830188,1560830198,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1564433686,2,53.546016799300006,-113.49506882200001,65.0,0.0,1564433686,1564433702,0.0044444446,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1564010258,2,53.52076621915,-113.2591530425,38.50090620525,1.0,1564010258,1564010268,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1507866019,1,35.2761573558,137.21680802,65.0,1.0,1507866030,1507866030,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1561091933,2,53.520856800450005,-113.258622644,48.502416547349995,1.0,1561091933,1561091943,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1515289315,1,35.3539985838,137.210456729,10.0,1.0,1515289322,1515289322,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1540134124,1,34.6904404277,135.465339539,103.997817256,1.0,1540134134,1540134134,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1550791785,1,34.6903664759,135.465424599,65.0,1.0,1550791787,1550791787,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1508766372,1,35.353745576,137.210446838,10.0,1.0,1508766376,1508766376,0.0,2020-02-07
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1581027801,1,40.8394409507,-73.925598084,16.3607774333,0.0,1581027810,1581027810,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1536594202,1,34.6904040191,135.46539621,65.0,1.0,1536594204,1536594204,0.0,2020-02-07
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1581025850,3,40.8503425818,-73.91595132296668,65.0,1.0,1581025851,1581025858,0.0019444445,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1568557540,2,53.52079524369999,-113.2593778605,44.5,1.0,1568557541,1568557550,0.0025,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1570680741,2,53.5207845133,-113.259237112,44.5018124105,1.0,1570680742,1570680750,0.0022222223,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1567387063,2,53.520723000800004,-113.259291222,40.5012082737,1.0,1567387063,1567387073,0.0027777778,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1544789810,1,44.1656677653,-76.80276262,24.003624821,0.0,1544789819,1544789819,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1538322779,5,34.69030289104,135.46561955800001,56.453057448239996,1.0,1538268772,1538339471,19.63861,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1540648274,1,34.7030826316,135.504810187,65.0,0.0,1540648279,1540648279,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1514306742,1,35.3537072288,137.210427811,30.0,1.0,1514306752,1514306752,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1521812961,1,35.3537564725,137.210447174,10.0,1.0,1521812963,1521812963,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1562129917,2,53.520797878249994,-113.258759018,40.5012082737,1.0,1562129918,1562129927,0.0025,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1567424547,2,53.520353295549995,-113.2591974945,36.500604136839996,1.0,1567424547,1567424555,0.0022222223,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1569801878,2,53.52077652145,-113.258401036,36.500604136839996,1.0,1569801878,1569801886,0.0022222223,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1560924455,2,53.5207745777,-113.2590849975,65.0,1.0,1560924455,1560924461,0.0016666667,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1561426471,2,53.5206885486,-113.258979866,12.0018124105,1.0,1561426481,1561426481,0.0,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1546047823,2,44.21966709595,-76.64703453875,44.5,1.0,1546047578,1546047833,0.07083333,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1563995537,1,53.5452717197,-113.494651518,65.0,1.0,1563995544,1563995544,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1520857082,1,35.3537475039,137.210494112,30.0,1.0,1520857092,1520857092,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1549503634,2,26.2114422675,127.676121667,10.0,0.0,1549502979,1549502979,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1557599200,1,34.6902424728,135.465375013,65.0,1.0,1557599190,1557599190,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1563459990,1,53.5655135083,-113.271279813,8.0,0.0,1563459990,1563459990,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1560855245,2,53.52045272965,-113.259100598,36.500604136839996,1.0,1560855245,1560855254,0.0025,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1565998040,3,51.08721004353333,-115.34668595166666,37.667874940333334,0.0,1565998041,1565998053,0.0033333334,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1512989281,1,35.3537564306,137.210405013,10.0,0.0,1512989289,1512989289,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1538272031,1,34.6903306833,135.465527111,65.0,1.0,1538272039,1538272039,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1548222762,1,34.6756822151,135.495812958,10.0,0.0,1548222762,1548222762,0.0,2020-02-07
a.49DA6A78-0AE0-4D1F-8270-19DEC3783F0D,net.naan.TwitterFon,1517354541,2,36.5333178063,136.627876099,65.0,0.0,1517180918,1517180918,0.0,2020-02-07
a.49DA6A78-0AE0-4D1F-8270-19DEC3783F0D,net.naan.TwitterFon,1515604064,1,36.5347177559,136.626776511,65.0,1.0,1515604050,1515604050,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1513829724,1,35.1141957991,136.863887264,65.0,0.0,1513829735,1513829735,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1549752717,1,34.6903507185,135.465414069,65.0,1.0,1549752724,1549752724,0.0,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1573354015,1,44.2643989159,-76.5770370902,24.003624821,1.0,1573354025,1573354025,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1515750690,1,35.3534537182,137.210529652,50.0,1.0,1515750736,1515750736,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1561788288,2,53.52056841045,-113.25920050299999,38.50090620525,1.0,1561788289,1561788298,0.0025,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1557234409,1,34.6903877984,135.465381692,65.0,1.0,1557234416,1557234416,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1560466615,2,34.69032145485,135.465405352,47.5,1.0,1560466607,1560466622,0.004166667,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566756342,3,53.5206879163,-113.25929949200001,54.0,1.0,1566756342,1566756353,0.0030555555,2020-02-07
a.49DA6A78-0AE0-4D1F-8270-19DEC3783F0D,net.naan.TwitterFon,1513347142,2,36.5613433812,136.652462287,10.0,0.0,1513345820,1513345820,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566925053,1,53.5452590908,-113.494789955,65.0,1.0,1566925060,1566925060,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1550981160,2,34.6903739311,135.465416238,58.4961106048,1.0,1550981160,1550981170,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1565918383,2,53.52075584075,-113.2587257475,38.50090620525,1.0,1565918370,1565918393,0.0063888887,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1520836110,1,35.3538020281,137.210410796,10.0,1.0,1520836113,1520836113,0.0,2020-02-07
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1572226419,1,43.8902106382,-79.7353922522,65.0,1.0,1572225790,1572225790,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1542970590,1,35.4517089017,139.605746912,10.0,0.0,1542970590,1542970590,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1568557776,2,53.520855876,-113.2587597635,40.5012082737,1.0,1568557776,1568557786,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1563762504,2,53.608716077850005,-113.3925480295,64.5,0.0,1563762504,1563762514,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1570850826,2,53.5205953645,-113.2594018625,48.5,1.0,1570850826,1570850835,0.0025,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1562512958,2,53.5206643991,-113.258549945,44.5,1.0,1562512959,1562512968,0.0025,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1569703992,4,53.520749682,-113.25915144324999,40.25,1.0,1569703993,1569704003,0.0027777778,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1548397822,1,34.6735033812,135.49394371,10.0,0.0,1548398121,1548398121,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1568532808,2,53.5207158444,-113.259040629,40.5012082737,1.0,1568532809,1568532819,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1561467253,2,53.520930158249996,-113.2586692555,40.5012082737,1.0,1561467254,1561467264,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1512395428,1,35.3539508069,137.210500734,10.0,1.0,1512395437,1512395437,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1535414721,1,34.6904300702,135.465420714,65.0,1.0,1535414723,1535414723,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1560773408,2,53.5205447369,-113.25942668100001,40.5012082737,1.0,1560773409,1560773418,0.0025,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1519618811,1,35.3538776748,137.210079543,10.0,1.0,1519618817,1519618817,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1512305951,2,35.35389627245,137.21043940250001,37.5,1.0,1512305962,1512306253,0.08083333,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1513823792,1,35.1127175801,136.869467078,10.0,1.0,1513823793,1513823793,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1559177822,2,34.6752076861,135.49350068,65.0,1.0,1559174826,1559174826,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1510839568,1,35.3539197101,137.210585307,10.0,1.0,1510839575,1510839575,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1564408121,2,53.52082655265,-113.2586448095,40.5012082737,1.0,1564408122,1564408131,0.0025,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1569431223,2,53.510054873499996,-113.550643423,18.00090620525,0.0,1569431224,1569431233,0.0025,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1512646818,1,35.2850998007,137.221966591,5.0,1.0,1512646818,1512646818,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1512392254,1,35.3539481666,137.210495034,30.0,1.0,1512392266,1512392266,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1567550353,2,53.5207709234,-113.259177121,40.5012082737,1.0,1567550354,1567550364,0.0027777778,2020-02-07
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1557334667,1,43.7956962529,-79.4982306374,8.00120827368,0.0,1557334667,1557334667,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1564487329,2,53.520827031799996,-113.258980699,38.50090620525,1.0,1564487330,1564487339,0.0025,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1554239753,1,34.6902951412,135.465236446,10.0,1.0,1554210597,1554210597,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1536300559,2,34.6757650492,135.4962352805,30.0,0.0,1536300560,1536300570,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1521886730,1,35.3541169782,137.210473325,50.0,1.0,1521886741,1521886741,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1510755027,1,35.353772901,137.210425967,10.0,1.0,1510755032,1510755032,0.0,2020-02-07
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1573294524,2,43.8901270108,-79.735483589,65.0,1.0,1573293842,1573293842,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1510834061,1,35.3647337482,137.195188003,10.0,1.0,1510834070,1510834070,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566307246,2,53.54070739065,-113.2632473515,38.00090620525,0.0,1566307246,1566307256,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1520922600,1,35.3536870703,137.210283224,10.0,1.0,1520922606,1520922606,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1509337672,2,35.0075140694,136.925080877,10.0,1.0,1509337675,1509337676,2.7777778E-4,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1564010591,2,53.5206496724,-113.259075667,65.0,1.0,1564010591,1564010596,0.0013888889,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566087766,3,51.08457575366666,-115.34264925066667,65.0,0.0,1566087772,1566104233,4.5725,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566006984,2,51.08426442885,-115.342728878,44.5018124105,0.0,1566006984,1566006995,0.0030555555,2020-02-07
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1568510762,2,43.8901666912,-79.7359591664,12.0,1.0,1568510750,1568510750,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1567542896,2,53.539381837099995,-113.32663257749999,65.0,0.0,1567542896,1567542905,0.0025,2020-02-07
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1569195451,1,43.8902134203,-79.7359189212,16.0024165474,1.0,1569195460,1569195460,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1564377419,2,53.52058188775,-113.258906873,38.50090620525,1.0,1564377419,1564377429,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1513823064,1,35.0886074128,136.922061928,10.0,1.0,1513823065,1513823065,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1514631919,1,35.3533857409,137.21046662,50.0,1.0,1514631950,1514631950,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1570157345,2,53.52087099205,-113.258674751,64.5,1.0,1570157345,1570157355,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1511608128,1,35.2761596485,137.216823705,65.0,1.0,1511608139,1511608139,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1563048886,2,53.52074457885,-113.2588728435,65.0,1.0,1563048811,1563048894,0.023055555,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1568513530,2,53.52067710635,-113.2589565725,40.5,1.0,1568513527,1568513540,0.003611111,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1536284574,2,44.219577014349994,-76.64726197865,18.0,1.0,1536284575,1536284584,0.0025,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1560708937,1,53.5146918787,-113.418522303,16.0024165474,0.0,1560708947,1560708947,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566018372,2,51.089705240200004,-115.35450937,65.0,0.0,1566018372,1566018380,0.0022222223,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1569860874,2,53.520822723799995,-113.258744919,40.5012082737,1.0,1569860874,1569860884,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1563002348,2,53.52044830495,-113.25948044649999,40.5012082737,1.0,1563002348,1563002358,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1515232789,1,35.3537819535,137.210455556,5.0,1.0,1515232791,1515232791,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1510060428,1,35.3538930556,137.210498471,10.0,1.0,1510060444,1510060444,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1555740120,1,34.6903078817,135.465359744,50.0,1.0,1555740120,1555740120,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1561217147,2,53.5204508967,-113.259191396,80.5,1.0,1561217147,1561217157,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1561602017,2,53.52066785235,-113.25879774399999,48.502416547349995,1.0,1561602017,1561602027,0.0027777778,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1508247757,1,35.3538247012,137.210456645,10.0,1.0,1508247758,1508247758,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1539623101,2,34.6904426798,135.46543544550002,65.0,1.0,1539623097,1539633972,3.0208333,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1563300874,2,53.54172359985,-113.493346668,65.0,0.0,1563300874,1563300881,0.0019444445,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1555111435,1,34.6903322504,135.46544666,65.0,1.0,1555111443,1555111443,0.0,2020-02-07
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1549980133,2,43.890398865,-79.7354744531,8.00120827368,1.0,1549939009,1549939009,0.0,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1518854765,1,35.3537294273,137.210477303,65.0,1.0,1518854778,1518854778,0.0,2020-02-07
a.A715D659-DCCB-42CC-86B1-779A105F9A15,H443NM7F8H.CBSSportsApp,1581043208,1,39.526785,-119.767031,65.0,1.0,1581043215,1581043215,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566667503,2,53.542710638200006,-113.3036543085,36.5,0.0,1566667503,1566667506,8.3333335E-4,2020-02-07
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1548627330,1,43.8902332527,-79.7358214952,24.003624821,1.0,1548627339,1548627339,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566046125,1,51.0844467754,-115.342704921,8.0,0.0,1566046129,1566046129,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566769971,2,53.525633054050004,-113.420445598,48.5,0.0,1566769972,1566769981,0.0025,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1561696991,1,34.6748764558,135.496168103,65.0,1.0,1561696997,1561696997,0.0,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1537364859,2,44.24056138235,-76.50673926900001,38.5,0.0,1537364861,1537364870,0.0025,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1508880951,1,35.3536276007,137.210322535,10.0,1.0,1508880961,1508880961,0.0,2020-02-07
a.23C7AF5D-E819-4B7B-B5B2-78729B3B8D62,net.naan.TwitterFon,1560467656,1,34.6904204469,135.465338833,65.0,1.0,1560467660,1560467660,0.0,2020-02-07
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1566254878,1,43.8902215896,-79.735617145,65.0,1.0,1566255178,1566255178,0.0,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1545412627,1,44.1491002351,-76.8399654686,24.0,0.0,1545412645,1545412645,0.0,2020-02-07
a.91C75794-2713-48B3-962F-E98CD7E3C1FE,com.thechive.Chive,1553450837,1,44.1490726772,-76.8400220837,6.00090620526,0.0,1553450837,1553450837,0.0,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1566150625,2,51.0872954318,-115.3467444385,44.5018124105,0.0,1566150625,1566150635,0.0027777778,2020-02-07
a.1BD8A7CA-4704-44A5-B599-6FC4B29D2EA4,com.thechive.Chive,1563506305,2,53.520654124649994,-113.259080052,40.5012082737,1.0,1563506306,1563506315,0.0025,2020-02-07
a.8CA28327-3DC4-486F-902F-4AB9AB695B49,com.skout.SKOUT,1522761125,1,35.3536411115,137.210260127,65.0,1.0,1522761136,1522761136,0.0,2020-02-07
